STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WDF5,WSF5
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2011-06,6.9,2.20,0.0,81.2,91.9,70.6,290,51
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2011-07,6.5,2.67,0.0,82.4,91.9,72.9,330,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2011-08,7.2,1.51,0.0,83.0,93.5,72.6,350,46
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2011-09,7.4,2.30,0.0,73.2,82.8,63.6,170,35
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2011-10,8.5,1.70,0.0,62.1,72.8,51.4,70,36
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2011-11,8.5,2.50,0.0,55.7,66.1,45.3,330,36
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2011-12,7.6,4.44,0.0,50.4,60.2,40.7,280,37
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2012-01,8.5,5.14,0.0,49.1,59.3,38.8,280,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2012-02,8.3,2.23,0.0,51.3,60.7,41.9,200,41
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2012-03,8.1,3.52,0.0,64.5,74.2,54.7,300,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2012-04,8.1,2.23,0.0,65.8,76.2,55.3,310,43
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2012-05,6.9,3.41,0.0,73.9,83.4,64.4,90,36
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2012-06,6.9,2.28,0.0,77.4,87.1,67.8,170,55
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2012-07,6.7,3.53,0.0,83.8,94.1,73.5,310,48
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2012-08,5.8,3.89,0.0,79.0,87.6,70.3,210,33
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2012-09,5.8,1.37,0.0,74.2,83.7,64.8,290,35
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2012-10,7.8,1.83,0.0,63.4,73.1,53.7,330,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2012-11,6.9,1.67,0.0,52.8,63.5,42.1,320,33
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2012-12,7.8,5.94,0.0,51.1,59.4,42.8,290,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2013-01,8.3,4.91,0.0,49.9,58.6,41.3,260,43
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2013-02,9.2,7.49,0.0,46.6,56.0,37.2,120,43
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2013-03,10.5,4.59,0.0,49.1,58.9,39.3,300,51
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2013-04,8.7,5.51,0.0,62.1,72.0,52.1,110,38
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2013-05,8.1,5.27,0.0,68.1,77.1,59.1,330,33
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2013-06,6.9,9.58,0.0,77.5,85.6,69.4,20,54
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2013-07,6.3,8.48,0.0,77.5,84.7,70.3,30,43
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2013-08,6.5,5.24,0.0,77.5,85.0,70.0,360,33
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2013-09,6.9,2.74,0.0,74.4,83.3,65.5,100,28
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2013-10,5.8,2.57,0.0,64.3,73.8,54.9,300,35
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2013-11,8.9,1.87,0.4,50.6,60.7,40.5,330,43
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2013-12,7.8,7.80,0.0,48.2,56.5,39.8,290,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2014-01,9.2,3.35,2.6,37.1,48.1,26.0,330,48
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2014-02,8.7,3.81,2.0,47.3,57.4,37.2,230,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2014-03,9.2,3.13,0.0,52.5,63.3,41.7,310,46
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2014-04,8.9,5.89,0.0,62.7,72.9,52.5,170,51
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2014-05,6.5,2.29,0.0,71.1,81.1,61.2,110,36
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2014-06,6.0,5.10,0.0,78.2,86.9,69.5,330,53
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2014-07,6.7,4.60,0.0,77.9,86.6,69.3,250,35
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2014-08,6.3,5.81,0.0,79.0,88.2,69.7,240,49
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2014-09,6.7,0.75,0.0,75.8,83.7,67.9,60,28
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2014-10,6.7,3.54,0.0,66.1,77.2,55.1,340,46
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2014-11,8.3,3.85,0.0,49.1,60.0,38.2,320,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2014-12,7.8,5.52,0.0,50.0,58.7,41.4,320,35
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2015-01,8.7,4.37,0.0,43.2,52.5,33.8,330,43
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2015-02,9.6,4.15,0.0,40.4,50.0,30.8,310,46
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2015-03,8.3,2.99,0.0,57.6,67.6,47.6,330,39
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2015-04,8.5,7.79,0.0,65.7,74.7,56.7,220,35
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2015-05,6.3,4.44,0.0,73.1,82.8,63.4,310,39
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2015-06,6.0,6.91,0.0,79.6,88.4,70.7,330,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2015-07,6.3,5.02,0.0,81.3,90.0,72.6,330,49
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2015-08,6.7,5.78,0.0,79.9,88.8,71.0,220,43
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2015-09,7.4,3.93,0.0,73.5,81.4,65.7,360,30
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2015-10,7.4,2.56,0.0,64.1,72.9,55.3,80,37
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2015-11,8.7,7.98,0.0,57.7,65.9,49.5,230,36
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2015-12,7.8,12.51,0.0,57.6,65.7,49.5,270,38
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2016-01,9.4,5.14,0.3,42.5,51.2,33.8,330,46
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2016-02,10.1,7.39,0.0,48.5,58.0,39.1,220,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2016-03,8.7,2.22,0.0,60.5,70.4,50.5,170,57
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2016-04,8.9,3.15,0.0,64.1,74.2,54.0,280,46
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2016-05,8.5,1.25,0.0,71.1,81.3,61.0,350,37
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2016-06,7.6,3.26,0.0,81.0,91.2,70.7,350,41
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2016-07,6.7,3.67,0.0,83.4,93.6,73.1,350,46
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2016-08,6.7,3.06,0.0,82.7,91.5,73.9,320,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2016-09,6.3,3.43,0.0,78.8,88.2,69.3,190,41
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2016-10,7.6,0.16,0.0,69.6,81.1,58.0,320,39
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2016-11,8.1,2.98,0.0,58.9,70.1,47.6,180,38
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2016-12,8.7,3.00,0.0,48.9,58.0,39.8,330,42
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2017-01,8.9,8.18,0.0,52.1,61.2,42.9,230,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2017-02,8.5,1.87,0.0,56.1,66.5,45.6,300,44
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2017-03,9.8,2.68,0.0,57.7,67.9,47.6,330,56
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2017-04,8.3,5.75,0.0,67.8,77.7,58.0,320,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2017-05,7.8,4.60,0.0,71.1,80.9,61.2,170,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2017-06,6.5,7.71,0.0,76.6,84.4,68.8,320,49
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2017-07,6.3,2.69,0.0,81.2,90.0,72.3,30,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2017-08,6.7,5.47,0.0,79.2,86.7,71.7,260,36
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2017-09,7.8,4.25,0.0,73.8,82.9,64.7,30,64
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2017-10,8.7,3.87,0.0,65.7,75.4,56.0,310,39
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2017-11,6.7,1.04,0.0,56.2,65.9,46.5,310,48
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2017-12,7.8,4.39,2.3,46.9,54.4,39.3,330,36
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2018-01,9.8,3.26,2.4,40.5,50.1,30.8,320,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2018-02,8.7,6.11,0.0,57.3,65.7,48.9,320,35
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2018-03,10.5,4.86,0.0,53.5,63.2,43.8,250,46
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2018-04,9.6,6.53,0.0,59.8,70.5,49.0,110,38
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2018-05,6.9,4.45,0.0,74.8,83.8,65.9,90,43
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2018-06,6.9,3.87,0.0,79.8,89.2,70.4,30,49
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2018-07,6.7,8.04,0.0,80.9,89.5,72.2,360,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2018-08,6.3,7.59,0.0,79.8,88.0,71.5,350,49
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2018-09,6.5,1.48,0.0,80.9,89.5,72.4,290,36
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2018-10,8.1,4.76,0.0,67.4,76.6,58.3,30,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2018-11,8.9,7.27,0.0,50.3,59.0,41.6,330,36
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2018-12,8.9,11.83,0.0,48.6,55.5,41.6,80,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2019-01,9.2,6.23,0.0,45.9,54.6,37.2,310,43
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2019-02,8.7,4.14,0.0,53.8,62.1,45.6,300,39
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2019-03,9.2,2.17,0.0,55.4,65.4,45.4,310,35
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2019-04,8.1,6.34,0.0,65.3,75.7,54.9,230,44
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2019-05,6.7,2.28,0.0,76.4,85.9,66.9,290,33
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2019-06,7.4,6.46,0.0,77.7,86.1,69.4,30,58
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2019-07,6.5,2.06,0.0,82.2,91.1,73.3,280,47
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2019-08,6.7,1.89,0.0,82.5,92.4,72.5,10,54
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2019-09,6.9,0.76,0.0,82.4,93.2,71.6,190,42
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2019-10,8.5,3.59,0.0,68.4,77.4,59.5,300,47
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2019-11,8.1,2.68,0.0,52.5,62.6,42.5,330,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2019-12,10.1,5.15,0.0,51.2,59.3,43.1,80,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2020-01,8.7,8.01,0.0,49.2,57.1,41.3,310,42
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2020-02,8.7,10.58,0.0,49.9,58.4,41.3,300,43
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2020-03,8.1,7.45,0.0,61.6,70.2,53.0,300,46
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2020-04,9.2,5.36,0.0,61.6,72.0,51.3,180,49
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2020-05,7.8,4.20,0.0,68.8,78.8,58.9,320,42
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2020-06,7.4,2.63,0.0,76.8,85.4,68.3,30,46
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2020-07,6.0,2.60,0.0,82.1,90.8,73.4,50,41
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2020-08,6.0,7.04,0.0,80.9,89.5,72.4,170,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2020-09,8.9,5.67,0.0,73.8,81.1,66.5,70,39
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2020-10,7.8,8.23,0.0,67.3,76.2,58.4,170,52
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2020-11,8.5,2.93,0.0,58.9,68.8,49.1,290,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2020-12,8.3,2.29,0.0,46.2,56.2,36.1,200,55
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2021-01,8.7,3.62,0.0,46.2,54.3,38.1,310,44
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2021-02,9.2,3.72,0.0,48.7,57.9,39.5,310,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2021-03,9.2,3.77,0.0,59.1,69.4,48.8,320,46
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2021-04,8.3,3.74,0.0,62.9,73.5,52.3,280,76
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2021-05,8.1,5.15,0.0,69.7,79.6,59.8,280,38
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2021-06,7.2,6.36,0.0,77.6,86.0,69.2,240,41
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2021-07,5.8,5.99,0.0,79.9,88.0,71.9,350,42
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2021-08,6.5,6.96,0.0,80.3,88.1,72.6,100,38
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2021-09,6.0,3.60,0.0,73.9,82.2,65.7,330,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2021-10,6.7,3.52,0.0,67.2,75.3,59.1,320,38
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2021-11,8.1,1.32,0.0,52.9,64.2,41.5,290,33
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2021-12,6.9,6.08,0.0,56.0,64.5,47.5,300,41
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2022-01,9.4,3.37,0.5,44.5,54.1,35.0,80,53
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2022-02,8.9,5.29,0.0,51.7,62.1,41.2,190,40
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2022-03,9.4,6.06,0.0,58.1,69.0,47.3,300,56
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2022-04,7.8,4.37,0.0,63.2,73.7,52.6,300,37
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2022-05,7.8,2.43,0.0,73.9,83.0,64.7,240,48
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2022-06,7.2,5.30,0.0,81.1,90.6,71.5,290,55
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2022-07,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2011-01,9.6,0.93,10.6,20.6,26.7,14.5,260,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2011-02,11.0,3.52,29.0,26.2,32.7,19.6,50,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2011-03,9.8,2.62,1.0,36.3,43.8,28.8,290,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2011-04,11.9,4.91,0.6,47.7,56.1,39.3,220,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2011-05,10.5,7.27,0.0,57.9,67.8,48.0,30,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2011-06,8.9,3.39,0.0,69.5,79.4,59.5,200,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2011-07,7.4,11.15,0.0,79.1,88.6,69.5,310,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2011-08,6.7,4.54,0.0,73.5,82.5,64.4,310,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2011-09,8.7,3.45,0.0,62.2,69.9,54.4,290,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2011-10,8.1,1.98,0.0,54.9,65.2,44.6,200,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2011-11,11.9,3.44,0.0,44.9,52.4,37.4,210,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2011-12,9.2,2.65,1.7,35.2,41.8,28.6,180,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2012-01,10.1,1.87,12.2,30.2,38.5,21.9,280,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2012-02,9.8,1.65,5.6,32.9,40.2,25.6,210,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96017,-87.93164,204.8,2012-03,11.6,2.68,0.3,53.5,63.3,43.6,230,51
